# t = 0
0.97 98.0265
0.98 99.0474
0.99 100
1 100

# t = 1.99997
0 0
0.01 0
0.02 0.944738
0.03 1.95731
0.04 2.97476
0.05 3.99257
0.06 5.01043
0.07 6.0283
0.08 7.04621
0.09 8.06414
0.1 9.0821
0.11 10.1001
0.12 11.1182
0.13 12.1362
0.14 13.1544
0.15 14.1726
0.16 15.1908
0.17 16.2092
0.18 17.2276
0.19 18.246
0.2 19.2645
0.21 20.2831
0.22 21.3018
0.23 22.3206
0.24 23.3395
0.25 24.3584
0.26 25.3774
0.27 26.3966
0.28 27.4158
0.29 28.4352
0.3 29.4546
0.31 30.4742
0.32 31.4938
0.33 32.5136
0.34 33.5335
0.35 34.5535
0.36 35.5737
0.37 36.5939
0.38 37.6143
0.39 38.6348
0.4 39.6554
0.41 40.6762
0.42 41.6971
0.43 42.7181
0.44 43.7392
0.45 44.7605
0.46 45.7819
0.47 46.8035
0.48 47.8252
0.49 48.847
0.5 49.8689
0.51 50.891
0.52 51.9133
0.53 52.9356
0.54 53.9581
0.55 54.9807
0.56 56.0035
0.57 57.0264
0.58 58.0494
0.59 59.0726
0.6 60.0959
0.61 61.1193
0.62 62.1428
0.63 63.1665
0.64 64.1903
0.65 65.2142
0.66 66.2382
0.67 67.2623
0.68 68.2866
0.69 69.311
0.7 70.3355
0.71 71.3601
0.72 72.3848
0.73 73.4096
0.74 74.4345
0.75 75.4595
0.76 76.4846
0.77 77.5098
0.78 78.535
0.79 79.5604
0.8 80.5858
0.81 81.6113
0.82 82.6369
0.83 83.6626
0.84 84.6883
0.85 85.7141
0.86 86.7399
0.87 87.7658
0.88 88.7918
0.89 89.8178
0.9 90.8438
0.91 91.8699
0.92 92.896
0.93 93.9222
0.94 94.9483
0.95 95.9745
0.96 97.0007
0.97 98.0265
0.98 99.0475
0.99 100
1 100

